kind,factor,side,win,thr,hold,spec,res_sharpe,res_pnl,res_trades,res_avg,res_pf,res_maxdd,f1_train_sharpe,f1_train_trades,f1_train_avg,f1_test_sharpe,f1_test_pnl,f1_test_trades,f1_test_avg,f1_test_pf,f2_train_sharpe,f2_train_trades,f2_train_avg,f2_test_sharpe,f2_test_pnl,f2_test_trades,f2_test_avg,f2_test_pf,f3_train_sharpe,f3_train_trades,f3_train_avg,f3_test_sharpe,f3_test_pnl,f3_test_trades,f3_test_avg,f3_test_pf,f4_train_sharpe,f4_train_trades,f4_train_avg,f4_test_sharpe,f4_test_pnl,f4_test_trades,f4_test_avg,f4_test_pf
single,aroon_up_25,long,4032,1.25,24,single|aroon_up_25|long|W4032|T1.25|H24,-0.08,-8084.0,3339,-2.42,0.993,-71146.0,1.52,622,19.18,-0.78,-9983.0,710,-14.06,0.94,0.09,1332,1.46,-0.13,-1539.0,654,-2.35,0.99,0.01,1986,0.21,0.39,7409.0,708,10.46,1.029,0.15,2694,2.9,-0.4,-15901.0,645,-24.65,0.964
single,aroon_up_25,long,4032,1.25,36,single|aroon_up_25|long|W4032|T1.25|H36,0.3,34216.0,2717,12.59,1.032,-64926.0,0.28,509,4.66,-0.57,-8075.0,574,-14.07,0.951,-0.25,1083,-5.27,0.71,9160.0,538,17.03,1.063,0.1,1621,2.13,1.68,34172.0,567,60.27,1.15,0.65,2188,17.2,-0.08,-3412.0,529,-6.45,0.992
single,aroon_up_25,long,4032,1.25,84,single|aroon_up_25|long|W4032|T1.25|H84,0.55,72772.0,1618,44.98,1.078,-93544.0,1.32,305,40.39,0.34,5394.0,343,15.73,1.037,0.68,648,27.34,0.99,14154.0,319,44.37,1.112,0.79,967,32.96,1.46,33317.0,338,98.57,1.16,1.0,1305,49.95,0.15,7587.0,313,24.24,1.02
single,aroon_up_25,long,4032,1.25,120,single|aroon_up_25|long|W4032|T1.25|H120,0.59,84401.0,1223,69.01,1.094,-111334.0,1.39,230,59.09,-0.12,-1987.0,258,-7.7,0.987,0.43,488,23.78,1.01,15199.0,244,62.29,1.124,0.64,732,36.62,1.89,45561.0,254,179.37,1.238,1.06,986,73.39,0.22,12037.0,237,50.79,1.032
single,aroon_up_25,short,4032,1.25,24,single|aroon_up_25|short|W4032|T1.25|H24,-0.65,-82570.0,3294,-25.07,0.931,-143891.0,-2.7,564,-33.24,-1.07,-12575.0,687,-18.3,0.917,-1.63,1251,-25.04,-2.68,-31736.0,670,-47.37,0.821,-2.02,1921,-32.83,0.02,415.0,698,0.59,1.002,-1.19,2619,-23.92,-0.4,-19927.0,675,-29.52,0.962
single,aroon_up_25,short,4032,1.25,36,single|aroon_up_25|short|W4032|T1.25|H36,-0.94,-122448.0,2691,-45.5,0.895,-191105.0,-1.34,463,-21.97,-0.82,-10949.0,564,-19.41,0.932,-0.98,1027,-20.57,-1.44,-18807.0,557,-33.76,0.891,-1.15,1584,-25.21,-0.73,-14976.0,561,-26.7,0.941,-0.96,2145,-25.6,-1.32,-67543.0,546,-123.71,0.864
single,aroon_up_25,short,4032,1.25,84,single|aroon_up_25|short|W4032|T1.25|H84,-0.73,-106190.0,1647,-64.47,0.902,-175239.0,-0.46,283,-14.7,-1.12,-17403.0,342,-50.89,0.889,-0.85,625,-34.5,-0.87,-12892.0,341,-37.81,0.909,-0.86,966,-35.67,-2.39,-55500.0,345,-160.87,0.783,-1.37,1311,-68.62,-0.29,-16235.0,336,-48.32,0.963
single,aroon_up_25,short,4032,1.25,120,single|aroon_up_25|short|W4032|T1.25|H120,-0.92,-138250.0,1240,-111.49,0.862,-188251.0,-0.38,215,-15.63,-1.57,-24656.0,257,-95.94,0.823,-1.11,472,-59.36,-2.38,-36139.0,260,-139.0,0.759,-1.58,732,-87.64,-1.27,-30320.0,256,-118.44,0.865,-1.41,988,-95.62,-0.75,-43775.0,252,-173.71,0.896
single,aroon_up_25,long,4032,1.5,24,single|aroon_up_25|long|W4032|T1.5|H24,0.65,8705.0,172,50.61,1.291,-9988.0,2.39,113,67.62,-1.73,-5130.0,32,-160.31,0.47,0.41,145,17.32,1.51,600.0,1,600.0,inf,0.41,146,21.31,-1.86,-3648.0,8,-456.0,0.124,-0.06,154,-3.49,2.56,9242.0,18,513.44,6.059
single,aroon_up_25,long,4032,1.5,36,single|aroon_up_25|long|W4032|T1.5|H36,1.4,19841.0,138,143.78,1.871,-4449.0,2.52,92,92.01,1.22,3507.0,24,146.12,2.051,1.91,116,103.21,2.22,1242.0,1,1242.0,inf,1.71,117,112.94,-0.44,-935.0,6,-155.83,0.459,1.24,123,99.83,1.9,7562.0,15,504.13,2.625
single,aroon_up_25,long,4032,1.5,84,single|aroon_up_25|long|W4032|T1.5|H84,1.23,20719.0,88,235.44,1.908,-5102.0,2.31,57,153.63,1.1,4147.0,16,259.19,2.348,1.7,73,176.77,1.77,1796.0,1,1796.0,inf,1.56,74,198.65,-0.78,-1801.0,4,-450.25,0.4,1.09,78,165.37,1.69,7820.0,10,782.0,2.218
single,aroon_up_25,long,4032,1.5,120,single|aroon_up_25|long|W4032|T1.5|H120,1.85,30088.0,66,455.88,2.962,-4887.0,3.55,43,322.07,0.74,2633.0,12,219.42,1.56,2.2,55,299.67,1.35,1699.0,1,1699.0,inf,1.93,56,324.66,-0.15,-354.0,3,-118.0,0.729,1.5,59,302.15,2.89,12261.0,7,1751.57,10.872
single,aroon_up_25,short,4032,1.5,24,single|aroon_up_25|short|W4032|T1.5|H24,0.13,10130.0,464,21.83,1.038,-43379.0,1.36,1,664.0,1.92,4952.0,35,141.49,2.072,1.53,36,156.0,-1.07,-5701.0,161,-35.41,0.841,-0.01,197,-0.43,2.4,18799.0,91,206.58,1.629,0.96,288,64.98,-0.25,-8584.0,176,-48.77,0.956
single,aroon_up_25,short,4032,1.5,36,single|aroon_up_25|short|W4032|T1.5|H36,-0.13,-10500.0,375,-28.0,0.957,-47213.0,1.15,1,668.0,-0.28,-758.0,27,-28.07,0.91,-0.02,28,-3.21,-0.72,-4449.0,131,-33.96,0.9,-0.39,159,-28.55,1.61,13752.0,75,183.36,1.469,0.42,234,39.37,-0.55,-19713.0,141,-139.81,0.876
single,aroon_up_25,short,4032,1.5,84,single|aroon_up_25|short|W4032|T1.5|H84,0.28,28547.0,247,115.57,1.122,-53362.0,-0.07,1,-52.0,0.39,1298.0,19,68.32,1.174,0.26,20,62.3,-1.49,-10454.0,87,-120.16,0.716,-0.68,107,-86.06,1.88,17837.0,46,387.76,1.758,0.35,153,56.4,0.45,19918.0,94,211.89,1.12
single,aroon_up_25,short,4032,1.5,120,single|aroon_up_25|short|W4032|T1.5|H120,0.16,16812.0,197,85.34,1.079,-57866.0,0.44,1,366.0,0.89,2948.0,16,184.25,1.439,0.69,17,194.94,-1.03,-7963.0,73,-109.08,0.812,-0.32,90,-51.66,2.26,23083.0,37,623.86,2.031,0.7,127,145.15,-0.04,-1622.0,70,-23.17,0.989
single,aroon_up_25,long,6048,1.25,24,single|aroon_up_25|long|W6048|T1.25|H24,0.15,16223.0,3404,4.77,1.015,-71146.0,1.94,608,25.01,-0.28,-3512.0,706,-4.97,0.978,0.56,1314,8.9,0.49,5833.0,698,8.36,1.037,0.53,2012,8.71,0.7,13208.0,718,18.4,1.053,0.57,2730,11.26,-0.36,-14515.0,674,-21.54,0.968
single,aroon_up_25,long,6048,1.25,36,single|aroon_up_25|long|W6048|T1.25|H36,0.51,59320.0,2767,21.44,1.055,-64926.0,0.46,500,7.65,-0.01,-80.0,569,-0.14,0.999,0.16,1069,3.5,1.12,14706.0,567,25.94,1.099,0.51,1636,11.28,1.67,34259.0,576,59.48,1.149,0.9,2212,23.83,0.15,6610.0,555,11.91,1.015
single,aroon_up_25,long,6048,1.25,84,single|aroon_up_25|long|W6048|T1.25|H84,0.6,80144.0,1655,48.43,1.084,-93544.0,1.63,298,50.56,0.64,10124.0,342,29.6,1.072,0.97,640,39.36,0.79,11722.0,341,34.38,1.086,0.91,981,37.63,1.38,31835.0,346,92.01,1.15,1.05,1327,51.81,0.23,11396.0,328,34.74,1.03
single,aroon_up_25,long,6048,1.25,120,single|aroon_up_25|long|W6048|T1.25|H120,0.7,100624.0,1244,80.89,1.111,-111334.0,1.64,225,70.88,0.19,3062.0,258,11.87,1.021,0.72,483,39.36,1.34,20664.0,255,81.04,1.166,0.94,738,53.76,1.68,40891.0,260,157.27,1.207,1.18,998,80.73,0.36,20058.0,246,81.54,1.053
single,aroon_up_25,short,6048,1.25,24,single|aroon_up_25|short|W6048|T1.25|H24,-0.85,-108280.0,3329,-32.53,0.912,-158607.0,-3.77,578,-46.08,-1.07,-12876.0,700,-18.39,0.918,-2.01,1278,-30.92,-3.13,-37108.0,671,-55.3,0.795,-2.42,1949,-39.31,-0.55,-10485.0,695,-15.09,0.959,-1.65,2644,-32.94,-0.42,-21174.0,685,-30.91,0.961
single,aroon_up_25,short,6048,1.25,36,single|aroon_up_25|short|W6048|T1.25|H36,-1.15,-151724.0,2724,-55.7,0.873,-204589.0,-2.18,472,-35.19,-1.11,-15180.0,574,-26.45,0.908,-1.44,1046,-30.39,-1.78,-23317.0,558,-41.79,0.868,-1.56,1604,-34.36,-1.04,-21178.0,564,-37.55,0.918,-1.33,2168,-35.19,-1.47,-75437.0,556,-135.68,0.852
single,aroon_up_25,short,6048,1.25,84,single|aroon_up_25|short|W6048|T1.25|H84,-0.85,-124087.0,1666,-74.48,0.887,-184429.0,-1.6,290,-51.17,-1.18,-18644.0,350,-53.27,0.884,-1.3,640,-52.32,-1.05,-15403.0,340,-45.3,0.892,-1.21,980,-49.88,-2.47,-57453.0,345,-166.53,0.776,-1.61,1325,-80.26,-0.31,-17747.0,341,-52.04,0.96
single,aroon_up_25,short,6048,1.25,120,single|aroon_up_25|short|W6048|T1.25|H120,-1.06,-159799.0,1255,-127.33,0.843,-203280.0,-1.56,221,-62.86,-1.71,-27190.0,262,-103.78,0.809,-1.6,483,-85.06,-2.38,-36160.0,260,-139.08,0.759,-1.88,743,-103.96,-1.39,-33221.0,255,-130.28,0.852,-1.65,998,-110.69,-0.84,-49335.0,257,-191.96,0.884
single,aroon_up_25,long,6048,1.5,24,single|aroon_up_25|long|W6048|T1.5|H24,1.34,8126.0,65,125.02,2.142,-2781.0,1.99,61,71.74,0.0,0.0,0,,,1.39,61,71.74,0.0,0.0,0,,,1.14,61,71.74,2.43,3750.0,4,937.5,4.935,1.5,65,125.02,0.0,0.0,0,,
single,aroon_up_25,long,6048,1.5,36,single|aroon_up_25|long|W6048|T1.5|H36,0.9,5644.0,54,104.52,1.753,-3690.0,1.59,50,75.04,0.0,0.0,0,,,1.11,50,75.04,0.0,0.0,0,,,0.91,50,75.04,1.29,1892.0,4,473.0,3.404,1.01,54,104.52,0.0,0.0,0,,
single,aroon_up_25,long,6048,1.5,84,single|aroon_up_25|long|W6048|T1.5|H84,1.13,8273.0,35,236.37,2.654,-3259.0,1.96,33,161.76,0.0,0.0,0,,,1.37,33,161.76,0.0,0.0,0,,,1.12,33,161.76,1.64,2935.0,2,1467.5,3.688,1.26,35,236.37,0.0,0.0,0,,
single,aroon_up_25,long,6048,1.5,120,single|aroon_up_25|long|W6048|T1.5|H120,1.35,10203.0,27,377.89,3.825,-2846.0,2.52,25,289.56,0.0,0.0,0,,,1.77,25,289.56,0.0,0.0,0,,,1.44,25,289.56,1.7,2964.0,2,1482.0,4.423,1.51,27,377.89,0.0,0.0,0,,
single,aroon_up_25,short,6048,1.5,24,single|aroon_up_25|short|W6048|T1.5|H24,0.81,53537.0,314,170.5,1.298,-30672.0,0.0,0,,1.29,1190.0,8,148.75,3.931,0.92,8,148.75,1.5,7592.0,105,72.3,1.383,0.99,113,77.72,4.38,34767.0,55,632.13,3.179,2.31,168,259.22,0.36,9988.0,146,68.41,1.07
single,aroon_up_25,short,6048,1.5,36,single|aroon_up_25|short|W6048|T1.5|H36,1.03,71641.0,258,277.68,1.487,-25652.0,0.0,0,,1.35,1541.0,7,220.14,1.872,0.96,7,220.14,1.17,6502.0,85,76.49,1.256,0.82,92,87.42,3.7,32431.0,45,720.69,3.249,1.95,137,295.43,1.06,31167.0,121,257.58,1.295
single,aroon_up_25,short,6048,1.5,84,single|aroon_up_25|short|W6048|T1.5|H84,1.42,123079.0,170,723.99,1.96,-25560.0,0.0,0,,0.5,638.0,4,159.5,1.433,0.36,4,159.5,1.67,11245.0,59,190.59,1.59,1.01,63,188.62,2.84,27078.0,28,967.07,4.207,1.66,91,428.14,2.27,84118.0,79,1064.78,1.848
single,aroon_up_25,short,6048,1.5,120,single|aroon_up_25|short|W6048|T1.5|H120,1.04,90561.0,139,651.52,1.722,-29582.0,0.0,0,,0.77,1132.0,4,283.0,1.792,0.55,4,283.0,1.61,10895.0,50,217.9,1.504,1.01,54,222.72,4.13,40463.0,22,1839.23,5.987,2.2,76,690.66,1.02,38071.0,63,604.3,1.404
single,aroon_up_25,long,8640,1.25,24,single|aroon_up_25|long|W8640|T1.25|H24,0.16,17823.0,3414,5.22,1.016,-71146.0,2.33,584,30.56,-0.5,-6412.0,711,-9.02,0.96,0.54,1295,8.83,0.27,3293.0,698,4.72,1.021,0.44,1993,7.39,0.68,12956.0,716,18.09,1.052,0.51,2709,10.22,-0.24,-9863.0,705,-13.99,0.979
single,aroon_up_25,long,8640,1.25,36,single|aroon_up_25|long|W8640|T1.25|H36,0.62,72124.0,2775,25.99,1.066,-64926.0,1.34,479,22.7,-0.23,-3271.0,572,-5.72,0.98,0.33,1051,7.23,0.83,11021.0,567,19.44,1.073,0.52,1618,11.51,1.66,33964.0,575,59.07,1.148,0.9,2193,23.98,0.45,19536.0,582,33.57,1.042
single,aroon_up_25,long,8640,1.25,84,single|aroon_up_25|long|W8640|T1.25|H84,0.64,87125.0,1663,52.39,1.09,-93544.0,1.91,287,60.51,0.47,7556.0,344,21.97,1.053,0.96,631,39.5,0.61,9078.0,342,26.54,1.065,0.83,973,34.94,1.37,31574.0,346,91.25,1.149,1.0,1319,49.71,0.42,21551.0,344,62.65,1.054
single,aroon_up_25,long,8640,1.25,120,single|aroon_up_25|long|W8640|T1.25|H120,0.8,117790.0,1246,94.53,1.128,-111334.0,2.29,215,101.36,0.01,208.0,260,0.8,1.001,0.83,475,46.32,1.32,20457.0,254,80.54,1.164,1.01,729,58.24,1.89,45632.0,259,176.19,1.236,1.28,988,89.16,0.53,29701.0,258,115.12,1.076
single,aroon_up_25,short,8640,1.25,24,single|aroon_up_25|short|W8640|T1.25|H24,-0.92,-116605.0,3297,-35.37,0.905,-141644.0,-3.86,549,-48.66,-0.98,-11831.0,696,-17.0,0.924,-1.97,1245,-30.96,-2.69,-31928.0,674,-47.37,0.821,-2.23,1919,-36.73,-0.23,-4327.0,697,-6.21,0.983,-1.42,2616,-28.59,-0.83,-41802.0,681,-61.38,0.923
single,aroon_up_25,short,8640,1.25,36,single|aroon_up_25|short|W8640|T1.25|H36,-1.07,-140893.0,2696,-52.26,0.881,-183962.0,-2.43,452,-40.31,-1.07,-14518.0,571,-25.43,0.912,-1.5,1023,-32.0,-1.52,-19876.0,558,-35.62,0.886,-1.5,1581,-33.28,-0.71,-14509.0,563,-25.77,0.943,-1.17,2144,-31.31,-1.44,-73772.0,552,-133.64,0.853
single,aroon_up_25,short,8640,1.25,84,single|aroon_up_25|short|W8640|T1.25|H84,-0.94,-138220.0,1655,-83.52,0.876,-184463.0,-2.04,278,-66.68,-1.2,-18822.0,350,-53.78,0.883,-1.46,628,-59.49,-0.98,-14460.0,340,-42.53,0.899,-1.28,968,-53.53,-2.35,-54538.0,345,-158.08,0.787,-1.62,1313,-81.0,-0.56,-31864.0,342,-93.17,0.931
single,aroon_up_25,short,8640,1.25,120,single|aroon_up_25|short|W8640|T1.25|H120,-1.12,-167317.0,1248,-134.07,0.837,-200172.0,-2.02,213,-82.64,-1.75,-27924.0,261,-106.99,0.804,-1.78,474,-96.05,-2.27,-34434.0,260,-132.44,0.771,-1.96,734,-108.94,-1.29,-30645.0,256,-119.71,0.862,-1.66,990,-111.72,-0.97,-56712.0,258,-219.81,0.868
single,aroon_up_25,long,8640,1.5,24,single|aroon_up_25|long|W8640|T1.5|H24,0.53,1383.0,23,60.13,1.549,-1861.0,1.19,23,60.13,0.0,0.0,0,,,0.83,23,60.13,0.0,0.0,0,,,0.68,23,60.13,0.0,0.0,0,,,0.59,23,60.13,0.0,0.0,0,,
single,aroon_up_25,long,8640,1.5,36,single|aroon_up_25|long|W8640|T1.5|H36,0.59,1711.0,17,100.65,1.73,-1904.0,1.34,17,100.65,0.0,0.0,0,,,0.94,17,100.65,0.0,0.0,0,,,0.76,17,100.65,0.0,0.0,0,,,0.66,17,100.65,0.0,0.0,0,,
single,aroon_up_25,long,8640,1.5,84,single|aroon_up_25|long|W8640|T1.5|H84,0.3,1167.0,12,97.25,1.799,-1961.0,0.69,12,97.25,0.0,0.0,0,,,0.48,12,97.25,0.0,0.0,0,,,0.39,12,97.25,0.0,0.0,0,,,0.34,12,97.25,0.0,0.0,0,,
single,aroon_up_25,long,8640,1.5,120,single|aroon_up_25|long|W8640|T1.5|H120,0.55,2182.0,9,242.44,2.726,-2133.0,1.24,9,242.44,0.0,0.0,0,,,0.87,9,242.44,0.0,0.0,0,,,0.71,9,242.44,0.0,0.0,0,,,0.61,9,242.44,0.0,0.0,0,,
single,aroon_up_25,short,8640,1.5,24,single|aroon_up_25|short|W8640|T1.5|H24,0.16,6004.0,183,32.81,1.054,-20737.0,0.0,0,,0.0,0.0,0,,,0.0,0,,-0.51,-1874.0,60,-31.23,0.874,-0.3,60,-31.23,2.12,15041.0,37,406.51,1.991,0.83,97,135.74,-0.47,-7163.0,86,-83.29,0.911
single,aroon_up_25,short,8640,1.5,36,single|aroon_up_25|short|W8640|T1.5|H36,0.69,29140.0,155,188.0,1.302,-18739.0,0.0,0,,0.0,0.0,0,,,0.0,0,,0.18,742.0,51,14.55,1.039,0.1,51,14.55,2.56,19716.0,30,657.2,2.52,1.17,81,252.57,0.51,8682.0,74,117.32,1.135
single,aroon_up_25,short,8640,1.5,84,single|aroon_up_25|short|W8640|T1.5|H84,0.48,22686.0,102,222.41,1.242,-22727.0,0.0,0,,0.0,0.0,0,,,0.0,0,,0.49,2317.0,35,66.2,1.152,0.28,35,66.2,1.81,15037.0,18,835.39,2.052,0.91,53,327.43,0.28,5332.0,49,108.82,1.083
single,aroon_up_25,short,8640,1.5,120,single|aroon_up_25|short|W8640|T1.5|H120,0.2,9429.0,84,112.25,1.119,-23057.0,0.0,0,,0.0,0.0,0,,,0.0,0,,0.12,564.0,30,18.8,1.044,0.07,30,18.8,1.5,12984.0,15,865.6,2.31,0.69,45,301.07,-0.21,-4119.0,39,-105.62,0.927
single,close_vs_ema200,long,4032,1.25,24,single|close_vs_ema200|long|W4032|T1.25|H24,1.1,69997.0,1063,65.85,1.208,-20192.0,0.6,186,16.9,0.22,1817.0,193,9.41,1.035,0.36,379,13.09,-0.2,-1519.0,231,-6.58,0.972,0.16,610,5.64,2.82,34488.0,227,151.93,1.507,1.1,837,45.32,1.42,32068.0,226,141.89,1.254
single,close_vs_ema200,long,4032,1.25,36,single|close_vs_ema200|long|W4032|T1.25|H36,1.09,74458.0,825,90.25,1.227,-22615.0,-0.23,145,-9.14,-0.36,-3099.0,151,-20.52,0.943,-0.3,296,-14.95,0.42,3356.0,177,18.96,1.073,-0.05,473,-2.26,2.66,34413.0,178,193.33,1.496,0.91,651,51.22,1.67,41113.0,174,236.28,1.344
single,close_vs_ema200,long,4032,1.25,84,single|close_vs_ema200|long|W4032|T1.25|H84,1.47,109290.0,510,214.29,1.405,-20585.0,0.26,95,17.16,-0.7,-6875.0,98,-70.15,0.872,-0.32,193,-27.18,0.65,5891.0,103,57.19,1.151,0.03,296,2.18,2.8,40352.0,107,377.12,1.682,1.0,403,101.73,2.61,68292.0,107,638.24,1.829
single,close_vs_ema200,long,4032,1.25,120,single|close_vs_ema200|long|W4032|T1.25|H120,1.65,130506.0,443,294.6,1.501,-28354.0,0.02,80,1.33,-1.63,-16936.0,88,-192.45,0.728,-0.98,168,-100.18,1.46,13837.0,93,148.78,1.361,-0.11,261,-11.47,3.54,53121.0,95,559.17,2.009,1.17,356,140.81,2.85,80378.0,87,923.89,2.106
single,close_vs_ema200,short,4032,1.25,24,single|close_vs_ema200|short|W4032|T1.25|H24,0.08,8121.0,1049,7.74,1.016,-63361.0,-1.21,193,-32.39,1.19,10504.0,211,49.78,1.195,0.29,404,10.53,-0.79,-6987.0,227,-30.78,0.908,-0.12,631,-4.33,-0.36,-5110.0,209,-24.45,0.952,-0.2,840,-9.34,0.36,15965.0,209,76.39,1.067
single,close_vs_ema200,short,4032,1.25,36,single|close_vs_ema200|short|W4032|T1.25|H36,0.42,45595.0,805,56.64,1.104,-69371.0,0.04,146,1.47,2.08,19207.0,159,120.8,1.381,1.29,305,63.68,-0.42,-3810.0,178,-21.4,0.943,0.64,483,32.32,-0.65,-9443.0,161,-58.65,0.903,0.15,644,9.58,0.88,39426.0,161,244.88,1.208
single,close_vs_ema200,short,4032,1.25,84,single|close_vs_ema200|short|W4032|T1.25|H84,0.03,3571.0,512,6.97,1.008,-69482.0,0.13,92,8.04,0.63,6302.0,98,64.31,1.121,0.43,190,37.06,0.19,1864.0,109,17.1,1.034,0.34,299,29.79,-0.58,-9274.0,101,-91.82,0.887,-0.01,400,-0.92,0.08,3939.0,112,35.17,1.02
single,close_vs_ema200,short,4032,1.25,120,single|close_vs_ema200|short|W4032|T1.25|H120,0.14,16753.0,448,37.4,1.045,-69549.0,0.29,79,22.11,0.65,6754.0,89,75.89,1.131,0.5,168,50.6,0.3,3148.0,96,32.79,1.058,0.42,264,44.12,-0.31,-5114.0,88,-58.11,0.936,0.14,352,18.57,0.22,10218.0,96,106.44,1.065
single,close_vs_ema200,long,4032,1.5,24,single|close_vs_ema200|long|W4032|T1.5|H24,0.61,34030.0,755,45.07,1.128,-24233.0,0.12,137,4.22,-0.68,-4916.0,146,-33.67,0.885,-0.36,283,-15.33,-1.29,-8425.0,148,-56.93,0.795,-0.68,431,-29.61,2.77,29075.0,159,182.86,1.621,0.54,590,27.65,0.88,17718.0,165,107.38,1.172
single,close_vs_ema200,long,4032,1.5,36,single|close_vs_ema200|long|W4032|T1.5|H36,0.66,39682.0,604,65.7,1.155,-34698.0,0.05,110,2.19,-1.84,-14770.0,120,-123.08,0.731,-1.09,230,-63.17,-0.76,-5344.0,118,-45.29,0.854,-0.98,348,-57.11,2.4,26479.0,122,217.04,1.549,0.21,470,14.06,1.53,33076.0,134,246.84,1.378
single,close_vs_ema200,long,4032,1.5,84,single|close_vs_ema200|long|W4032|T1.5|H84,1.1,75141.0,387,194.16,1.359,-26843.0,0.76,73,56.44,-0.87,-7662.0,77,-99.51,0.833,-0.24,150,-23.61,-0.04,-305.0,77,-3.96,0.99,-0.17,227,-16.95,2.87,35606.0,75,474.75,1.984,0.89,302,105.16,1.75,43382.0,85,510.38,1.576
single,close_vs_ema200,long,4032,1.5,120,single|close_vs_ema200|long|W4032|T1.5|H120,1.04,75234.0,345,218.07,1.344,-28251.0,0.86,66,73.65,-1.67,-15645.0,70,-223.5,0.7,-0.7,136,-79.29,0.83,6744.0,69,97.74,1.249,-0.17,205,-19.71,3.34,43542.0,67,649.88,2.273,1.05,272,145.23,1.36,35732.0,73,489.48,1.44
single,close_vs_ema200,short,4032,1.5,24,single|close_vs_ema200|short|W4032|T1.5|H24,0.07,6588.0,773,8.52,1.016,-60072.0,0.37,134,12.78,1.05,8408.0,156,53.9,1.204,0.78,290,34.9,-0.94,-7508.0,166,-45.23,0.877,0.12,456,5.73,-1.3,-16131.0,156,-103.4,0.809,-0.39,612,-22.09,0.49,20106.0,161,124.88,1.102
single,close_vs_ema200,short,4032,1.5,36,single|close_vs_ema200|short|W4032|T1.5|H36,0.4,41751.0,601,69.47,1.116,-72529.0,1.35,100,63.97,1.36,11388.0,121,94.12,1.273,1.32,221,80.48,-0.49,-4050.0,131,-30.92,0.927,0.63,352,39.02,-0.86,-11142.0,121,-92.08,0.852,0.07,473,5.48,0.92,39158.0,128,305.92,1.235
single,close_vs_ema200,short,4032,1.5,84,single|close_vs_ema200|short|W4032|T1.5|H84,0.35,38617.0,387,99.79,1.127,-72109.0,0.76,66,60.91,1.49,13477.0,76,177.33,1.433,1.19,142,123.22,-0.14,-1283.0,83,-15.46,0.972,0.68,225,72.06,-0.14,-2014.0,78,-25.82,0.966,0.36,303,46.86,0.54,24417.0,84,290.68,1.166
single,close_vs_ema200,short,4032,1.5,120,single|close_vs_ema200|short|W4032|T1.5|H120,0.43,47677.0,349,136.61,1.17,-75676.0,1.04,60,94.92,1.16,10797.0,70,154.24,1.306,1.09,130,126.86,0.44,4211.0,76,55.41,1.093,0.83,206,100.5,0.28,4201.0,70,60.01,1.077,0.6,276,90.23,0.51,22773.0,73,311.96,1.183
single,close_vs_ema200,long,4032,1.75,24,single|close_vs_ema200|long|W4032|T1.75|H24,0.11,5466.0,520,10.51,1.028,-23730.0,-0.22,101,-9.26,-0.3,-1789.0,102,-17.54,0.929,-0.26,203,-13.42,-2.36,-12995.0,94,-138.24,0.574,-0.98,297,-52.93,2.1,19155.0,116,165.13,1.551,0.13,413,8.32,0.12,2030.0,107,18.97,1.026
single,close_vs_ema200,long,4032,1.75,36,single|close_vs_ema200|long|W4032|T1.75|H36,0.35,17817.0,409,43.56,1.095,-22096.0,0.22,80,12.78,-0.31,-2035.0,80,-25.44,0.931,-0.09,160,-6.33,-1.42,-8423.0,75,-112.31,0.69,-0.55,235,-40.15,1.35,12964.0,90,144.04,1.325,0.13,325,10.86,0.8,14289.0,84,170.11,1.205
single,close_vs_ema200,long,4032,1.75,84,single|close_vs_ema200|long|W4032|T1.75|H84,0.91,53606.0,272,197.08,1.372,-23784.0,0.3,53,28.34,0.64,4658.0,53,87.89,1.204,0.5,106,58.11,-1.17,-7843.0,51,-153.78,0.674,-0.09,157,-10.72,1.67,18746.0,58,323.21,1.567,0.54,215,79.36,1.73,36543.0,57,641.11,1.813
single,close_vs_ema200,long,4032,1.75,120,single|close_vs_ema200|long|W4032|T1.75|H120,1.13,65516.0,247,265.25,1.481,-17391.0,0.23,51,23.63,0.72,5305.0,45,117.89,1.241,0.51,96,67.81,-0.36,-2581.0,49,-52.67,0.888,0.2,145,27.1,2.37,28036.0,55,509.75,1.801,0.97,200,159.83,1.67,33551.0,47,713.85,1.948
single,close_vs_ema200,short,4032,1.75,24,single|close_vs_ema200|short|W4032|T1.75|H24,0.34,32274.0,564,57.22,1.103,-60763.0,-0.02,99,-0.68,1.27,9338.0,116,80.5,1.301,0.78,215,43.12,-0.68,-4807.0,118,-40.74,0.895,0.23,333,13.41,-0.98,-10609.0,107,-99.15,0.803,-0.2,440,-13.97,0.96,38419.0,124,309.83,1.236
single,close_vs_ema200,short,4032,1.75,36,single|close_vs_ema200|short|W4032|T1.75|H36,0.24,23157.0,455,50.89,1.082,-69455.0,0.47,80,24.94,0.84,6405.0,92,69.62,1.206,0.69,172,48.84,-1.2,-8979.0,98,-91.62,0.806,-0.03,270,-2.14,-1.39,-16028.0,88,-182.14,0.739,-0.51,358,-46.39,0.98,39764.0,97,409.94,1.315
single,close_vs_ema200,short,4032,1.75,84,single|close_vs_ema200|short|W4032|T1.75|H84,0.19,20111.0,314,64.05,1.075,-71855.0,-0.09,53,-8.13,1.27,10387.0,61,170.28,1.389,0.75,114,87.33,-0.94,-7819.0,69,-113.32,0.815,0.1,183,11.68,-0.1,-1271.0,61,-20.84,0.973,0.02,244,3.55,0.45,19245.0,70,274.93,1.144
