key,method,N,W,T,V,H,regime,session,exit,pnl,sharpe,trades,avg
z_composite:N10:W288:T1.5:V2:H12:trend:overlap:none,z_composite,10,288,1.5,2,12,trend,overlap,none,156.38999999999518,0.3095344905818028,1200,0.260649999999992
z_composite:N10:W288:T1.5:V2:H12:trend:overlap:stop1_5,z_composite,10,288,1.5,2,12,trend,overlap,stop1_5,156.38999999999518,0.3095344905818028,1200,0.260649999999992
z_composite:N10:W288:T1.5:V2:H12:trend:overlap:trail2,z_composite,10,288,1.5,2,12,trend,overlap,trail2,156.38999999999518,0.3095344905818028,1200,0.260649999999992
z_composite:N10:W288:T1.5:V2:H12:trend_adx:all:none,z_composite,10,288,1.5,2,12,trend_adx,all,none,370.0499999999985,0.6824745616862751,2430,0.3045679012345667
z_composite:N10:W288:T1.5:V2:H12:trend_adx:all:stop1_5,z_composite,10,288,1.5,2,12,trend_adx,all,stop1_5,370.0499999999985,0.6824745616862751,2430,0.3045679012345667
z_composite:N10:W288:T1.5:V2:H12:trend_adx:all:trail2,z_composite,10,288,1.5,2,12,trend_adx,all,trail2,370.0499999999985,0.6824745616862751,2430,0.3045679012345667
z_composite:N10:W288:T1.5:V2:H12:trend_adx:london:none,z_composite,10,288,1.5,2,12,trend_adx,london,none,376.8899999999969,0.9387875088732683,1250,0.6030239999999951
z_composite:N10:W288:T1.5:V2:H12:trend_adx:london:stop1_5,z_composite,10,288,1.5,2,12,trend_adx,london,stop1_5,376.8899999999969,0.9387875088732683,1250,0.6030239999999951
z_composite:N10:W288:T1.5:V2:H12:trend_adx:london:trail2,z_composite,10,288,1.5,2,12,trend_adx,london,trail2,376.8899999999969,0.9387875088732683,1250,0.6030239999999951
z_composite:N10:W288:T1.5:V2:H12:trend_adx:new_york:none,z_composite,10,288,1.5,2,12,trend_adx,new_york,none,633.980000000002,1.8232625663817472,890,1.4246741573033752
z_composite:N10:W288:T1.5:V2:H12:trend_adx:new_york:stop1_5,z_composite,10,288,1.5,2,12,trend_adx,new_york,stop1_5,633.980000000002,1.8232625663817472,890,1.4246741573033752
z_composite:N10:W288:T1.5:V2:H12:trend_adx:new_york:trail2,z_composite,10,288,1.5,2,12,trend_adx,new_york,trail2,633.980000000002,1.8232625663817472,890,1.4246741573033752
z_composite:N10:W288:T1.5:V2:H12:trend_adx:overlap:none,z_composite,10,288,1.5,2,12,trend_adx,overlap,none,622.7800000000002,2.0893966322121416,556,2.24021582733813
z_composite:N10:W288:T1.5:V2:H12:trend_adx:overlap:stop1_5,z_composite,10,288,1.5,2,12,trend_adx,overlap,stop1_5,622.7800000000002,2.0893966322121416,556,2.24021582733813
z_composite:N10:W288:T1.5:V2:H12:trend_adx:overlap:trail2,z_composite,10,288,1.5,2,12,trend_adx,overlap,trail2,622.7800000000002,2.0893966322121416,556,2.24021582733813
z_composite:N10:W288:T1.5:V2:H12:trend_not_choppy:all:none,z_composite,10,288,1.5,2,12,trend_not_choppy,all,none,601.2399999999907,0.9835146575396525,3786,0.3176122556788118
z_composite:N10:W288:T1.5:V2:H12:trend_not_choppy:all:stop1_5,z_composite,10,288,1.5,2,12,trend_not_choppy,all,stop1_5,601.2399999999907,0.9835146575396525,3786,0.3176122556788118
z_composite:N10:W288:T1.5:V2:H12:trend_not_choppy:all:trail2,z_composite,10,288,1.5,2,12,trend_not_choppy,all,trail2,601.2399999999907,0.9835146575396525,3786,0.3176122556788118
z_composite:N10:W288:T1.5:V2:H12:trend_not_choppy:london:none,z_composite,10,288,1.5,2,12,trend_not_choppy,london,none,284.53000000000185,0.6267426731567991,1690,0.33672189349112647
z_composite:N10:W288:T1.5:V2:H12:trend_not_choppy:london:stop1_5,z_composite,10,288,1.5,2,12,trend_not_choppy,london,stop1_5,284.53000000000185,0.6267426731567991,1690,0.33672189349112647
z_composite:N10:W288:T1.5:V2:H12:trend_not_choppy:london:trail2,z_composite,10,288,1.5,2,12,trend_not_choppy,london,trail2,284.53000000000185,0.6267426731567991,1690,0.33672189349112647
z_composite:N10:W288:T1.5:V2:H12:trend_not_choppy:new_york:none,z_composite,10,288,1.5,2,12,trend_not_choppy,new_york,none,367.47999999999337,0.903760359698925,1382,0.5318089725036084
z_composite:N10:W288:T1.5:V2:H12:trend_not_choppy:new_york:stop1_5,z_composite,10,288,1.5,2,12,trend_not_choppy,new_york,stop1_5,367.47999999999337,0.903760359698925,1382,0.5318089725036084
z_composite:N10:W288:T1.5:V2:H12:trend_not_choppy:new_york:trail2,z_composite,10,288,1.5,2,12,trend_not_choppy,new_york,trail2,367.47999999999337,0.903760359698925,1382,0.5318089725036084
z_composite:N10:W288:T1.5:V2:H12:trend_not_choppy:overlap:none,z_composite,10,288,1.5,2,12,trend_not_choppy,overlap,none,110.18000000000117,0.3277832268428642,682,0.32310850439883043
z_composite:N10:W288:T1.5:V2:H12:trend_not_choppy:overlap:stop1_5,z_composite,10,288,1.5,2,12,trend_not_choppy,overlap,stop1_5,110.18000000000117,0.3277832268428642,682,0.32310850439883043
z_composite:N10:W288:T1.5:V2:H12:trend_not_choppy:overlap:trail2,z_composite,10,288,1.5,2,12,trend_not_choppy,overlap,trail2,110.18000000000117,0.3277832268428642,682,0.32310850439883043
z_composite:N10:W288:T1.5:V2:H24:none:all:none,z_composite,10,288,1.5,2,24,none,all,none,1218.3199999999417,0.8270237704784671,9405,0.259079213184464
z_composite:N10:W288:T1.5:V2:H24:none:all:stop1_5,z_composite,10,288,1.5,2,24,none,all,stop1_5,1218.3199999999417,0.8270237704784671,9405,0.259079213184464
z_composite:N10:W288:T1.5:V2:H24:none:all:trail2,z_composite,10,288,1.5,2,24,none,all,trail2,1218.3199999999417,0.8270237704784671,9405,0.259079213184464
z_composite:N10:W288:T1.5:V2:H24:none:london:none,z_composite,10,288,1.5,2,24,none,london,none,686.7699999999743,0.6043202553664038,4749,0.28922720572751076
z_composite:N10:W288:T1.5:V2:H24:none:london:stop1_5,z_composite,10,288,1.5,2,24,none,london,stop1_5,686.7699999999743,0.6043202553664038,4749,0.28922720572751076
z_composite:N10:W288:T1.5:V2:H24:none:london:trail2,z_composite,10,288,1.5,2,24,none,london,trail2,686.7699999999743,0.6043202553664038,4749,0.28922720572751076
z_composite:N10:W288:T1.5:V2:H24:none:new_york:none,z_composite,10,288,1.5,2,24,none,new_york,none,712.149999999984,0.6786902785929844,3810,0.3738320209973669
z_composite:N10:W288:T1.5:V2:H24:none:new_york:stop1_5,z_composite,10,288,1.5,2,24,none,new_york,stop1_5,712.149999999984,0.6786902785929844,3810,0.3738320209973669
z_composite:N10:W288:T1.5:V2:H24:none:new_york:trail2,z_composite,10,288,1.5,2,24,none,new_york,trail2,712.149999999984,0.6786902785929844,3810,0.3738320209973669
z_composite:N10:W288:T1.5:V2:H24:none:overlap:none,z_composite,10,288,1.5,2,24,none,overlap,none,256.9999999999898,0.27849518836689224,2327,0.2208852599913965
z_composite:N10:W288:T1.5:V2:H24:none:overlap:stop1_5,z_composite,10,288,1.5,2,24,none,overlap,stop1_5,256.9999999999898,0.27849518836689224,2327,0.2208852599913965
z_composite:N10:W288:T1.5:V2:H24:none:overlap:trail2,z_composite,10,288,1.5,2,24,none,overlap,trail2,256.9999999999898,0.27849518836689224,2327,0.2208852599913965
z_composite:N10:W288:T1.5:V2:H24:trend:all:none,z_composite,10,288,1.5,2,24,trend,all,none,1134.4799999999811,1.1883821654086313,4953,0.45809812235008324
z_composite:N10:W288:T1.5:V2:H24:trend:all:stop1_5,z_composite,10,288,1.5,2,24,trend,all,stop1_5,1134.4799999999811,1.1883821654086313,4953,0.45809812235008324
z_composite:N10:W288:T1.5:V2:H24:trend:all:trail2,z_composite,10,288,1.5,2,24,trend,all,trail2,1134.4799999999811,1.1883821654086313,4953,0.45809812235008324
z_composite:N10:W288:T1.5:V2:H24:trend:london:none,z_composite,10,288,1.5,2,24,trend,london,none,743.3999999999942,1.039925582347829,2308,0.6441941074523346
z_composite:N10:W288:T1.5:V2:H24:trend:london:stop1_5,z_composite,10,288,1.5,2,24,trend,london,stop1_5,743.3999999999942,1.039925582347829,2308,0.6441941074523346
z_composite:N10:W288:T1.5:V2:H24:trend:london:trail2,z_composite,10,288,1.5,2,24,trend,london,trail2,743.3999999999942,1.039925582347829,2308,0.6441941074523346
z_composite:N10:W288:T1.5:V2:H24:trend:new_york:none,z_composite,10,288,1.5,2,24,trend,new_york,none,1231.699999999997,1.9164493648953567,1915,1.2863707571801537
z_composite:N10:W288:T1.5:V2:H24:trend:new_york:stop1_5,z_composite,10,288,1.5,2,24,trend,new_york,stop1_5,1231.699999999997,1.9164493648953567,1915,1.2863707571801537
z_composite:N10:W288:T1.5:V2:H24:trend:new_york:trail2,z_composite,10,288,1.5,2,24,trend,new_york,trail2,1231.699999999997,1.9164493648953567,1915,1.2863707571801537
z_composite:N10:W288:T1.5:V2:H24:trend:overlap:none,z_composite,10,288,1.5,2,24,trend,overlap,none,1024.2799999999995,1.8341505444881645,1028,1.992762645914396
z_composite:N10:W288:T1.5:V2:H24:trend:overlap:stop1_5,z_composite,10,288,1.5,2,24,trend,overlap,stop1_5,1024.2799999999995,1.8341505444881645,1028,1.992762645914396
z_composite:N10:W288:T1.5:V2:H24:trend:overlap:trail2,z_composite,10,288,1.5,2,24,trend,overlap,trail2,1024.2799999999995,1.8341505444881645,1028,1.992762645914396
z_composite:N10:W288:T1.5:V2:H24:trend_adx:all:none,z_composite,10,288,1.5,2,24,trend_adx,all,none,1014.730000000009,1.4565585371077308,2299,0.8827577207481592
z_composite:N10:W288:T1.5:V2:H24:trend_adx:all:stop1_5,z_composite,10,288,1.5,2,24,trend_adx,all,stop1_5,1014.730000000009,1.4565585371077308,2299,0.8827577207481592
z_composite:N10:W288:T1.5:V2:H24:trend_adx:all:trail2,z_composite,10,288,1.5,2,24,trend_adx,all,trail2,1014.730000000009,1.4565585371077308,2299,0.8827577207481592
z_composite:N10:W288:T1.5:V2:H24:trend_adx:london:none,z_composite,10,288,1.5,2,24,trend_adx,london,none,806.3100000000059,1.555005593461584,1159,1.3913891285591127
z_composite:N10:W288:T1.5:V2:H24:trend_adx:london:stop1_5,z_composite,10,288,1.5,2,24,trend_adx,london,stop1_5,806.3100000000059,1.555005593461584,1159,1.3913891285591127
z_composite:N10:W288:T1.5:V2:H24:trend_adx:london:trail2,z_composite,10,288,1.5,2,24,trend_adx,london,trail2,806.3100000000059,1.555005593461584,1159,1.3913891285591127
z_composite:N10:W288:T1.5:V2:H24:trend_adx:new_york:none,z_composite,10,288,1.5,2,24,trend_adx,new_york,none,1195.3600000000024,2.662727718247296,833,2.8700120048019264
z_composite:N10:W288:T1.5:V2:H24:trend_adx:new_york:stop1_5,z_composite,10,288,1.5,2,24,trend_adx,new_york,stop1_5,1195.3600000000024,2.662727718247296,833,2.8700120048019264
z_composite:N10:W288:T1.5:V2:H24:trend_adx:new_york:trail2,z_composite,10,288,1.5,2,24,trend_adx,new_york,trail2,1195.3600000000024,2.662727718247296,833,2.8700120048019264
z_composite:N10:W288:T1.5:V2:H24:trend_adx:overlap:none,z_composite,10,288,1.5,2,24,trend_adx,overlap,none,1067.0600000000027,2.6754100170933497,521,4.096199616122851
z_composite:N10:W288:T1.5:V2:H24:trend_adx:overlap:stop1_5,z_composite,10,288,1.5,2,24,trend_adx,overlap,stop1_5,1067.0600000000027,2.6754100170933497,521,4.096199616122851
z_composite:N10:W288:T1.5:V2:H24:trend_adx:overlap:trail2,z_composite,10,288,1.5,2,24,trend_adx,overlap,trail2,1067.0600000000027,2.6754100170933497,521,4.096199616122851
z_composite:N10:W288:T1.5:V2:H24:trend_not_choppy:all:none,z_composite,10,288,1.5,2,24,trend_not_choppy,all,none,1192.4699999999889,1.4610761413206088,3565,0.6689873772790962
z_composite:N10:W288:T1.5:V2:H24:trend_not_choppy:all:stop1_5,z_composite,10,288,1.5,2,24,trend_not_choppy,all,stop1_5,1192.4699999999889,1.4610761413206088,3565,0.6689873772790962
z_composite:N10:W288:T1.5:V2:H24:trend_not_choppy:all:trail2,z_composite,10,288,1.5,2,24,trend_not_choppy,all,trail2,1192.4699999999889,1.4610761413206088,3565,0.6689873772790962
z_composite:N10:W288:T1.5:V2:H24:trend_not_choppy:london:none,z_composite,10,288,1.5,2,24,trend_not_choppy,london,none,631.150000000002,1.0269048707918496,1543,0.818081659105641
z_composite:N10:W288:T1.5:V2:H24:trend_not_choppy:london:stop1_5,z_composite,10,288,1.5,2,24,trend_not_choppy,london,stop1_5,631.150000000002,1.0269048707918496,1543,0.818081659105641
z_composite:N10:W288:T1.5:V2:H24:trend_not_choppy:london:trail2,z_composite,10,288,1.5,2,24,trend_not_choppy,london,trail2,631.150000000002,1.0269048707918496,1543,0.818081659105641
z_composite:N10:W288:T1.5:V2:H24:trend_not_choppy:new_york:none,z_composite,10,288,1.5,2,24,trend_not_choppy,new_york,none,870.3999999999933,1.6365075301379157,1285,1.3547081712062152
z_composite:N10:W288:T1.5:V2:H24:trend_not_choppy:new_york:stop1_5,z_composite,10,288,1.5,2,24,trend_not_choppy,new_york,stop1_5,870.3999999999933,1.6365075301379157,1285,1.3547081712062152
z_composite:N10:W288:T1.5:V2:H24:trend_not_choppy:new_york:trail2,z_composite,10,288,1.5,2,24,trend_not_choppy,new_york,trail2,870.3999999999933,1.6365075301379157,1285,1.3547081712062152
z_composite:N10:W288:T1.5:V2:H24:trend_not_choppy:overlap:none,z_composite,10,288,1.5,2,24,trend_not_choppy,overlap,none,522.5399999999989,1.1506154684602672,639,1.6354929577464756
z_composite:N10:W288:T1.5:V2:H24:trend_not_choppy:overlap:stop1_5,z_composite,10,288,1.5,2,24,trend_not_choppy,overlap,stop1_5,522.5399999999989,1.1506154684602672,639,1.6354929577464756
z_composite:N10:W288:T1.5:V2:H24:trend_not_choppy:overlap:trail2,z_composite,10,288,1.5,2,24,trend_not_choppy,overlap,trail2,522.5399999999989,1.1506154684602672,639,1.6354929577464756
z_composite:N10:W288:T1.5:V3:H6:none:all:none,z_composite,10,288,1.5,3,6,none,all,none,-1105.2800000000034,-1.0288081829493714,16544,-0.13361702127659617
z_composite:N10:W288:T1.5:V3:H6:none:all:stop1_5,z_composite,10,288,1.5,3,6,none,all,stop1_5,-1105.2800000000034,-1.0288081829493714,16544,-0.13361702127659617
z_composite:N10:W288:T1.5:V3:H6:none:all:trail2,z_composite,10,288,1.5,3,6,none,all,trail2,-1105.2800000000034,-1.0288081829493714,16544,-0.13361702127659617
z_composite:N10:W288:T1.5:V3:H6:none:london:none,z_composite,10,288,1.5,3,6,none,london,none,-254.27000000000405,-0.3103872120555379,8733,-0.058231993587542434
z_composite:N10:W288:T1.5:V3:H6:none:london:stop1_5,z_composite,10,288,1.5,3,6,none,london,stop1_5,-254.27000000000405,-0.3103872120555379,8733,-0.058231993587542434
z_composite:N10:W288:T1.5:V3:H6:none:london:trail2,z_composite,10,288,1.5,3,6,none,london,trail2,-254.27000000000405,-0.3103872120555379,8733,-0.058231993587542434
z_composite:N10:W288:T1.5:V3:H6:none:new_york:none,z_composite,10,288,1.5,3,6,none,new_york,none,-166.24000000000376,-0.20695726478105553,6663,-0.04989944469458315
z_composite:N10:W288:T1.5:V3:H6:none:new_york:stop1_5,z_composite,10,288,1.5,3,6,none,new_york,stop1_5,-166.24000000000376,-0.20695726478105553,6663,-0.04989944469458315
z_composite:N10:W288:T1.5:V3:H6:none:new_york:trail2,z_composite,10,288,1.5,3,6,none,new_york,trail2,-166.24000000000376,-0.20695726478105553,6663,-0.04989944469458315
z_composite:N10:W288:T1.5:V3:H6:none:overlap:none,z_composite,10,288,1.5,3,6,none,overlap,none,-202.5099999999979,-0.294286499823192,4063,-0.09968496185084809
z_composite:N10:W288:T1.5:V3:H6:none:overlap:stop1_5,z_composite,10,288,1.5,3,6,none,overlap,stop1_5,-202.5099999999979,-0.294286499823192,4063,-0.09968496185084809
z_composite:N10:W288:T1.5:V3:H6:none:overlap:trail2,z_composite,10,288,1.5,3,6,none,overlap,trail2,-202.5099999999979,-0.294286499823192,4063,-0.09968496185084809
z_composite:N10:W288:T1.5:V3:H6:trend:all:none,z_composite,10,288,1.5,3,6,trend,all,none,-149.54999999999922,-0.24644859053840368,7056,-0.0423894557823127
z_composite:N10:W288:T1.5:V3:H6:trend:all:stop1_5,z_composite,10,288,1.5,3,6,trend,all,stop1_5,-149.54999999999922,-0.24644859053840368,7056,-0.0423894557823127
z_composite:N10:W288:T1.5:V3:H6:trend:all:trail2,z_composite,10,288,1.5,3,6,trend,all,trail2,-149.54999999999922,-0.24644859053840368,7056,-0.0423894557823127
z_composite:N10:W288:T1.5:V3:H6:trend:london:none,z_composite,10,288,1.5,3,6,trend,london,none,55.15000000000006,0.12157271954103932,3318,0.03324291742013265
z_composite:N10:W288:T1.5:V3:H6:trend:london:stop1_5,z_composite,10,288,1.5,3,6,trend,london,stop1_5,55.15000000000006,0.12157271954103932,3318,0.03324291742013265
z_composite:N10:W288:T1.5:V3:H6:trend:london:trail2,z_composite,10,288,1.5,3,6,trend,london,trail2,55.15000000000006,0.12157271954103932,3318,0.03324291742013265
z_composite:N10:W288:T1.5:V3:H6:trend:new_york:none,z_composite,10,288,1.5,3,6,trend,new_york,none,405.1000000000009,0.9609011349179076,2742,0.295477753464625
z_composite:N10:W288:T1.5:V3:H6:trend:new_york:stop1_5,z_composite,10,288,1.5,3,6,trend,new_york,stop1_5,405.1000000000009,0.9609011349179076,2742,0.295477753464625
z_composite:N10:W288:T1.5:V3:H6:trend:new_york:trail2,z_composite,10,288,1.5,3,6,trend,new_york,trail2,405.1000000000009,0.9609011349179076,2742,0.295477753464625
z_composite:N10:W288:T1.5:V3:H6:trend:overlap:none,z_composite,10,288,1.5,3,6,trend,overlap,none,289.83000000000203,0.8167726781052632,1396,0.41522922636103443
z_composite:N10:W288:T1.5:V3:H6:trend:overlap:stop1_5,z_composite,10,288,1.5,3,6,trend,overlap,stop1_5,289.83000000000203,0.8167726781052632,1396,0.41522922636103443
z_composite:N10:W288:T1.5:V3:H6:trend:overlap:trail2,z_composite,10,288,1.5,3,6,trend,overlap,trail2,289.83000000000203,0.8167726781052632,1396,0.41522922636103443
z_composite:N10:W288:T1.5:V3:H6:trend_adx:all:none,z_composite,10,288,1.5,3,6,trend_adx,all,none,32.39000000000826,0.07436092926884157,2718,0.02383370125092587
z_composite:N10:W288:T1.5:V3:H6:trend_adx:all:stop1_5,z_composite,10,288,1.5,3,6,trend_adx,all,stop1_5,32.39000000000826,0.07436092926884157,2718,0.02383370125092587
z_composite:N10:W288:T1.5:V3:H6:trend_adx:all:trail2,z_composite,10,288,1.5,3,6,trend_adx,all,trail2,32.39000000000826,0.07436092926884157,2718,0.02383370125092587
z_composite:N10:W288:T1.5:V3:H6:trend_adx:london:none,z_composite,10,288,1.5,3,6,trend_adx,london,none,270.30000000000337,0.8493495213985222,1402,0.385592011412273
z_composite:N10:W288:T1.5:V3:H6:trend_adx:london:stop1_5,z_composite,10,288,1.5,3,6,trend_adx,london,stop1_5,270.30000000000337,0.8493495213985222,1402,0.385592011412273
z_composite:N10:W288:T1.5:V3:H6:trend_adx:london:trail2,z_composite,10,288,1.5,3,6,trend_adx,london,trail2,270.30000000000337,0.8493495213985222,1402,0.385592011412273
z_composite:N10:W288:T1.5:V3:H6:trend_adx:new_york:none,z_composite,10,288,1.5,3,6,trend_adx,new_york,none,468.9700000000055,1.7534996068994924,978,0.9590388548057371
z_composite:N10:W288:T1.5:V3:H6:trend_adx:new_york:stop1_5,z_composite,10,288,1.5,3,6,trend_adx,new_york,stop1_5,468.9700000000055,1.7534996068994924,978,0.9590388548057371
z_composite:N10:W288:T1.5:V3:H6:trend_adx:new_york:trail2,z_composite,10,288,1.5,3,6,trend_adx,new_york,trail2,468.9700000000055,1.7534996068994924,978,0.9590388548057371
z_composite:N10:W288:T1.5:V3:H6:trend_adx:overlap:none,z_composite,10,288,1.5,3,6,trend_adx,overlap,none,451.0900000000049,1.9722649145207438,606,1.488745874587475
z_composite:N10:W288:T1.5:V3:H6:trend_adx:overlap:stop1_5,z_composite,10,288,1.5,3,6,trend_adx,overlap,stop1_5,451.0900000000049,1.9722649145207438,606,1.488745874587475
z_composite:N10:W288:T1.5:V3:H6:trend_adx:overlap:trail2,z_composite,10,288,1.5,3,6,trend_adx,overlap,trail2,451.0900000000049,1.9722649145207438,606,1.488745874587475
z_composite:N10:W288:T1.5:V3:H6:trend_not_choppy:all:none,z_composite,10,288,1.5,3,6,trend_not_choppy,all,none,232.95999999999185,0.4923994405041292,4228,0.11019867549668488
z_composite:N10:W288:T1.5:V3:H6:trend_not_choppy:all:stop1_5,z_composite,10,288,1.5,3,6,trend_not_choppy,all,stop1_5,232.95999999999185,0.4923994405041292,4228,0.11019867549668488
z_composite:N10:W288:T1.5:V3:H6:trend_not_choppy:all:trail2,z_composite,10,288,1.5,3,6,trend_not_choppy,all,trail2,232.95999999999185,0.4923994405041292,4228,0.11019867549668488
z_composite:N10:W288:T1.5:V3:H6:trend_not_choppy:london:none,z_composite,10,288,1.5,3,6,trend_not_choppy,london,none,226.84000000001012,0.6560454459222359,1894,0.2395353748680149
z_composite:N10:W288:T1.5:V3:H6:trend_not_choppy:london:stop1_5,z_composite,10,288,1.5,3,6,trend_not_choppy,london,stop1_5,226.84000000001012,0.6560454459222359,1894,0.2395353748680149
